date,league,home,away,change,o_home,o_draw,o_away,scraped_at
2026-03-14,League 2,Swindon,MK Dons,0-2,9.77,5.74,1.11,2026-03-07T19:58:05Z
2026-03-14,League 2,Swindon,MK Dons,3-0,1.02,7.29,15.99,2026-03-07T19:58:05Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.8,3.45,3.28,2026-03-05T15:06:24Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.04,6.96,21.43,2026-03-05T15:06:24Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.1,3.75,1.78,2026-03-05T15:06:24Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.07,34.65,2026-03-05T15:06:24Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6,5.11,1.27,2026-03-05T15:06:24Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.86,3.43,3.12,2026-03-06T14:59:16Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.83,20.11,2026-03-06T14:59:16Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.24,3.79,1.73,2026-03-06T14:59:16Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.11,33.35,2026-03-06T14:59:16Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.33,5.23,1.25,2026-03-06T14:59:16Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.84,3.43,3.18,2026-03-06T20:49:20Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.88,20.65,2026-03-06T20:49:20Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.2,3.77,1.75,2026-03-06T20:49:20Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.1,34,2026-03-06T20:49:20Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.22,5.19,1.26,2026-03-06T20:49:20Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.84,3.43,3.17,2026-03-07T08:48:40Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.88,20.56,2026-03-07T08:48:40Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.21,3.77,1.74,2026-03-07T08:48:40Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.11,33.88,2026-03-07T08:48:40Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.25,5.19,1.25,2026-03-07T08:48:40Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.89,20.85,2026-03-07T14:46:17Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.09,34.21,2026-03-07T14:46:17Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.23,5.18,1.26,2026-03-07T14:46:17Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.04,6.9,21.08,2026-03-07T19:58:05Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.83,3.43,3.21,2026-03-07T19:58:05Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.18,3.76,1.76,2026-03-07T19:58:05Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.08,34.49,2026-03-07T19:58:05Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.19,5.17,1.26,2026-03-07T19:58:05Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.89,20.86,2026-03-07T20:41:02Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.09,34.24,2026-03-07T20:41:02Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.87,20.63,2026-03-08T08:47:59Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.85,3.43,3.13,2026-03-08T08:47:59Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.24,3.78,1.73,2026-03-08T08:47:59Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.32,5.22,1.25,2026-03-08T08:47:59Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.85,20.56,2026-03-08T12:18:45Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.85,3.42,3.14,2026-03-08T12:18:45Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.24,3.78,1.74,2026-03-08T12:18:45Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.1,34.01,2026-03-08T12:18:45Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.33,5.22,1.25,2026-03-08T12:18:45Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.78,19.94,2026-03-08T20:39:23Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.88,3.4,3.08,2026-03-08T20:39:23Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.31,3.79,1.71,2026-03-08T20:39:23Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.11,33.36,2026-03-08T20:39:23Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.52,5.28,1.24,2026-03-08T20:39:23Z
2026-03-14,Premier League,Arsenal,Everton,1-0,1.05,6.77,19.84,2026-03-09T08:59:58Z
2026-03-14,Premier League,Arsenal,Everton,0-1,1.89,3.4,3.07,2026-03-09T08:59:58Z
2026-03-14,Premier League,Arsenal,Everton,0-2,3.32,3.8,1.71,2026-03-09T08:59:58Z
2026-03-14,Premier League,Arsenal,Everton,2-0,1.01,8.11,33.29,2026-03-09T08:59:58Z
2026-03-14,Premier League,Arsenal,Everton,0-3,6.53,5.28,1.24,2026-03-09T08:59:58Z
2026-03-14,Premier League,Burnley,Bournemouth,0-1,7.43,4.97,1.23,2026-03-05T15:06:24Z
2026-03-14,Premier League,Burnley,Bournemouth,1-0,1.78,3.75,3.11,2026-03-05T15:06:24Z
2026-03-14,Premier League,Burnley,Bournemouth,0-2,15.82,7.43,1.05,2026-03-05T15:06:24Z
2026-03-14,Premier League,Burnley,Bournemouth,2-0,1.27,5,6.18,2026-03-05T15:06:24Z
2026-03-14,Premier League,Burnley,Bournemouth,3-0,1.07,7.34,12.3,2026-03-05T15:06:24Z
2026-03-14,Premier League,Burnley,Bournemouth,0-1,7.48,4.98,1.23,2026-03-05T20:57:36Z
2026-03-14,Premier League,Burnley,Bournemouth,1-0,1.79,3.73,3.09,2026-03-05T20:57:36Z
2026-03-14,Premier League,Burnley,Bournemouth,0-2,15.94,7.45,1.05,2026-03-05T20:57:36Z
2026-03-14,Premier League,Burnley,Bournemouth,2-0,1.27,4.98,6.14,2026-03-05T20:57:36Z
2026-03-14,Premier League,Burnley,Bournemouth,3-0,1.07,7.3,12.2,2026-03-05T20:57:36Z
2026-03-14,Premier League,Burnley,Bournemouth,0-1,7.55,4.99,1.22,2026-03-06T08:59:19Z
2026-03-14,Premier League,Burnley,Bournemouth,1-0,1.8,3.73,3.07,2026-03-06T08:59:19Z
2026-03-14,Premier League,Burnley,Bournemouth,0-2,16.07,7.47,1.05,2026-03-06T08:59:19Z
2026-03-14,Premier League,Burnley,Bournemouth,2-0,1.28,4.96,6.08,2026-03-06T08:59:19Z
2026-03-14,Premier League,Burnley,Bournemouth,3-0,1.08,7.28,12.12,2026-03-06T08:59:19Z
2026-03-14,Premier League,Burnley,Bournemouth,0-1,7.54,5,1.22,2026-03-06T20:49:20Z
2026-03-14,Premier League,Burnley,Bournemouth,1-0,1.8,3.73,3.06,2026-03-06T20:49:20Z
2026-03-14,Premier League,Burnley,Bournemouth,0-2,16.01,7.47,1.05,2026-03-06T20:49:20Z
2026-03-14,Premier League,Burnley,Bournemouth,2-0,1.28,4.96,6.06,2026-03-06T20:49:20Z
2026-03-14,Premier League,Burnley,Bournemouth,3-0,1.08,7.27,12.05,2026-03-06T20:49:20Z
2026-03-14,Premier League,Burnley,Bournemouth,0-1,7.62,5.02,1.22,2026-03-07T14:46:17Z
2026-03-14,Premier League,Burnley,Bournemouth,1-0,1.81,3.73,3.04,2026-03-07T14:46:17Z
2026-03-14,Premier League,Burnley,Bournemouth,0-2,16.15,7.49,1.05,2026-03-07T14:46:17Z
2026-03-14,Premier League,Burnley,Bournemouth,2-0,1.28,4.95,6.01,2026-03-07T14:46:17Z
2026-03-14,Premier League,Burnley,Bournemouth,3-0,1.08,7.25,11.96,2026-03-07T14:46:17Z
2026-03-14,Premier League,Burnley,Bournemouth,1-0,1.81,3.72,3.05,2026-03-09T08:59:58Z
2026-03-14,Premier League,Burnley,Bournemouth,0-1,7.63,5.02,1.22,2026-03-09T08:59:58Z
2026-03-14,Premier League,Burnley,Bournemouth,0-2,16.2,7.48,1.05,2026-03-09T08:59:58Z
2026-03-14,Premier League,Burnley,Bournemouth,2-0,1.28,4.95,6.03,2026-03-09T08:59:58Z
2026-03-14,Premier League,Burnley,Bournemouth,3-0,1.08,7.26,12.04,2026-03-09T08:59:58Z
2026-03-14,Premier League,Chelsea,Newcastle,0-1,2.77,3.88,1.88,2026-03-05T15:06:24Z
2026-03-14,Premier League,Chelsea,Newcastle,1-0,1.22,5.23,7.16,2026-03-05T15:06:24Z
2026-03-14,Premier League,Chelsea,Newcastle,0-2,5.16,4.89,1.33,2026-03-05T15:06:24Z
2026-03-14,Premier League,Chelsea,Newcastle,2-0,1.05,7.58,14.56,2026-03-05T15:06:24Z
2026-03-14,Premier League,Chelsea,Newcastle,3-0,1.01,8.95,22.29,2026-03-05T15:06:24Z
2026-03-14,Premier League,Chelsea,Newcastle,1-0,1.22,5.24,7.15,2026-03-05T20:57:36Z
2026-03-14,Premier League,Chelsea,Newcastle,0-2,5.15,4.89,1.33,2026-03-05T20:57:36Z
2026-03-14,Premier League,Chelsea,Newcastle,2-0,1.05,7.58,14.52,2026-03-05T20:57:36Z
2026-03-14,Premier League,Chelsea,Newcastle,3-0,1.01,8.95,22.24,2026-03-05T20:57:36Z
2026-03-14,Premier League,Chelsea,Newcastle,0-1,2.74,3.88,1.9,2026-03-06T08:59:19Z
2026-03-14,Premier League,Chelsea,Newcastle,1-0,1.22,5.27,7.27,2026-03-06T08:59:19Z
2026-03-14,Premier League,Chelsea,Newcastle,0-2,5.08,4.87,1.34,2026-03-06T08:59:19Z
2026-03-14,Premier League,Chelsea,Newcastle,2-0,1.05,7.62,14.73,2026-03-06T08:59:19Z
2026-03-14,Premier League,Chelsea,Newcastle,3-0,1.01,8.93,22.39,2026-03-06T08:59:19Z
2026-03-14,Premier League,Chelsea,Newcastle,0-1,2.72,3.87,1.91,2026-03-06T20:49:20Z
2026-03-14,Premier League,Chelsea,Newcastle,1-0,1.22,5.27,7.29,2026-03-06T20:49:20Z
2026-03-14,Premier League,Chelsea,Newcastle,0-2,5.05,4.85,1.34,2026-03-06T20:49:20Z
2026-03-14,Premier League,Chelsea,Newcastle,2-0,1.05,7.62,14.77,2026-03-06T20:49:20Z
2026-03-14,Premier League,Chelsea,Newcastle,3-0,1.01,8.93,22.42,2026-03-06T20:49:20Z
2026-03-14,Premier League,Chelsea,Newcastle,1-0,1.21,5.3,7.4,2026-03-08T08:47:59Z
2026-03-14,Premier League,Chelsea,Newcastle,0-1,2.69,3.85,1.93,2026-03-08T08:47:59Z
2026-03-14,Premier League,Chelsea,Newcastle,0-2,4.98,4.82,1.35,2026-03-08T08:47:59Z
2026-03-14,Premier League,Chelsea,Newcastle,2-0,1.05,7.67,15,2026-03-08T08:47:59Z
2026-03-14,Premier League,Chelsea,Newcastle,3-0,1.01,8.95,22.67,2026-03-08T08:47:59Z
2026-03-14,Premier League,Chelsea,Newcastle,1-0,1.21,5.28,7.34,2026-03-09T08:59:58Z
2026-03-14,Premier League,Chelsea,Newcastle,0-1,2.72,3.86,1.91,2026-03-09T08:59:58Z
2026-03-14,Premier League,Chelsea,Newcastle,0-2,5.04,4.84,1.34,2026-03-09T08:59:58Z
2026-03-14,Premier League,Chelsea,Newcastle,2-0,1.05,7.64,14.9,2026-03-09T08:59:58Z
2026-03-14,Premier League,Chelsea,Newcastle,3-0,1.01,8.91,22.53,2026-03-09T08:59:58Z
2026-03-14,Premier League,Sunderland,Brighton,0-1,6.69,4.48,1.29,2026-03-05T15:06:24Z
2026-03-14,Premier League,Sunderland,Brighton,1-0,1.6,3.72,3.87,2026-03-05T15:06:24Z
2026-03-14,Premier League,Sunderland,Brighton,0-2,15.05,6.96,1.06,2026-03-05T15:06:24Z
2026-03-14,Premier League,Sunderland,Brighton,2-0,1.18,5.43,8.39,2026-03-05T15:06:24Z
2026-03-14,Premier League,Sunderland,Brighton,3-0,1.04,7.96,16.56,2026-03-05T15:06:24Z
2026-03-14,Premier League,Sunderland,Brighton,0-1,6.57,4.46,1.29,2026-03-06T14:59:16Z
2026-03-14,Premier League,Sunderland,Brighton,1-0,1.59,3.75,3.93,2026-03-06T14:59:16Z
2026-03-14,Premier League,Sunderland,Brighton,0-2,14.78,6.91,1.07,2026-03-06T14:59:16Z
2026-03-14,Premier League,Sunderland,Brighton,2-0,1.18,5.47,8.53,2026-03-06T14:59:16Z
2026-03-14,Premier League,Sunderland,Brighton,3-0,1.04,7.98,16.73,2026-03-06T14:59:16Z
2026-03-14,Premier League,Sunderland,Brighton,1-0,1.59,3.75,3.94,2026-03-08T14:42:00Z
2026-03-14,Premier League,Sunderland,Brighton,0-1,6.61,4.46,1.29,2026-03-08T14:42:00Z
2026-03-14,Premier League,Sunderland,Brighton,2-0,1.18,5.48,8.58,2026-03-08T14:42:00Z
2026-03-14,Premier League,Sunderland,Brighton,0-2,14.87,6.93,1.07,2026-03-08T14:42:00Z
2026-03-14,Premier League,Sunderland,Brighton,3-0,1.04,8,16.83,2026-03-08T14:42:00Z
2026-03-14,Premier League,Sunderland,Brighton,1-0,1.58,3.76,3.96,2026-03-09T08:59:58Z
2026-03-14,Premier League,Sunderland,Brighton,0-1,6.64,4.48,1.29,2026-03-09T08:59:58Z
2026-03-14,Premier League,Sunderland,Brighton,2-0,1.17,5.5,8.61,2026-03-09T08:59:58Z
2026-03-14,Premier League,Sunderland,Brighton,0-2,14.93,6.95,1.06,2026-03-09T08:59:58Z
2026-03-14,Premier League,Sunderland,Brighton,3-0,1.04,8,16.85,2026-03-09T08:59:58Z
2026-03-14,Premier League,Sunderland,Brighton,1-0,1.58,3.76,3.97,2026-03-09T15:11:01Z
2026-03-14,Premier League,Sunderland,Brighton,0-1,6.65,4.47,1.29,2026-03-09T15:11:01Z
2026-03-14,Premier League,Sunderland,Brighton,2-0,1.17,5.5,8.64,2026-03-09T15:11:01Z
2026-03-14,Premier League,Sunderland,Brighton,0-2,14.98,6.94,1.06,2026-03-09T15:11:01Z
2026-03-14,Premier League,Sunderland,Brighton,3-0,1.03,8.02,16.96,2026-03-09T15:11:01Z
2026-03-14,Premier League,West Ham,Manchester City,0-1,8.9,5.66,1.16,2026-03-05T20:57:36Z
2026-03-14,Premier League,West Ham,Manchester City,1-0,2.13,3.77,2.41,2026-03-05T20:57:36Z
2026-03-14,Premier League,West Ham,Manchester City,0-2,17.63,8.03,1.03,2026-03-05T20:57:36Z
2026-03-14,Premier League,West Ham,Manchester City,2-0,1.43,4.54,4.34,2026-03-05T20:57:36Z
2026-03-14,Premier League,West Ham,Manchester City,3-0,1.14,6.39,8.36,2026-03-05T20:57:36Z
2026-03-14,Premier League,West Ham,Manchester City,0-1,8.87,5.65,1.16,2026-03-06T14:59:16Z
2026-03-14,Premier League,West Ham,Manchester City,1-0,2.12,3.77,2.42,2026-03-06T14:59:16Z
2026-03-14,Premier League,West Ham,Manchester City,0-2,17.54,8.02,1.03,2026-03-06T14:59:16Z
2026-03-14,Premier League,West Ham,Manchester City,2-0,1.43,4.55,4.35,2026-03-06T14:59:16Z
2026-03-14,Premier League,West Ham,Manchester City,3-0,1.14,6.39,8.38,2026-03-06T14:59:16Z
2026-03-14,Premier League,West Ham,Manchester City,1-0,2.13,3.77,2.4,2026-03-08T08:47:59Z
2026-03-14,Premier League,West Ham,Manchester City,0-1,8.96,5.68,1.16,2026-03-08T08:47:59Z
2026-03-14,Premier League,West Ham,Manchester City,2-0,1.43,4.54,4.32,2026-03-08T08:47:59Z
2026-03-14,Premier League,West Ham,Manchester City,0-2,17.68,8.03,1.03,2026-03-08T08:47:59Z
2026-03-14,Premier League,West Ham,Manchester City,3-0,1.15,6.37,8.31,2026-03-08T08:47:59Z
2026-03-14,Premier League,West Ham,Manchester City,1-0,2.15,3.77,2.38,2026-03-08T20:39:23Z
2026-03-14,Premier League,West Ham,Manchester City,0-1,9.06,5.7,1.16,2026-03-08T20:39:23Z
2026-03-14,Premier League,West Ham,Manchester City,2-0,1.44,4.52,4.28,2026-03-08T20:39:23Z
2026-03-14,Premier League,West Ham,Manchester City,0-2,17.84,8.05,1.03,2026-03-08T20:39:23Z
2026-03-14,Premier League,West Ham,Manchester City,3-0,1.15,6.34,8.24,2026-03-08T20:39:23Z
