date_recommended,date_match,sport,country,sex,market,home,away,outcome,odds,probability,ev,kelly_frac,bet_amount,info,win,pnl,currency_original,booker,source
2025-03-06,2025-03-08,handball,iceland,male,handicap,Valur,Grótta,home,1.85,0.55925,0.0346125000000001,NA,75,-5.5,FALSE,-75,EUR,CoolBet,gsheets
2025-03-06,2025-03-08,handball,iceland,male,outcome,Valur,Grótta,home,1.16,0.9055,0.0503799999999999,NA,405,NA,TRUE,65,EUR,CoolBet,gsheets
2025-03-06,2025-03-08,handball,iceland,male,totals,Valur,Grótta,under,1.9,0.77875,0.4796250000000001,NA,630,62.5,TRUE,567,EUR,CoolBet,gsheets
NA,2025-03-09,football,england,male,handicap,Chelsea,Leicester,away,1.92,0.55,0.05600000000000005,NA,600,-2,TRUE,552,EUR,EpicBet,gsheets
NA,2025-03-09,football,england,male,btts,Chelsea,Leicester,yes,1.82,0.624,0.13568000000000002,NA,450,NA,FALSE,-450,EUR,EpicBet,gsheets
NA,2025-03-09,football,england,male,handicap,Chelsea,Leicester,away,2.34,0.55,0.28700000000000003,NA,300,-2,TRUE,402,EUR,CoolBet,gsheets
NA,2025-03-09,football,england,male,handicap,Man United,Arsenal,home,2.04,0.56,0.14240000000000008,NA,300,0.5,TRUE,312,EUR,EpicBet,gsheets
NA,2025-03-09,football,england,male,handicap,Tottenham,Bournemouth,home,2.12,0.612,0.29744000000000004,NA,600,-0.25,FALSE,-600,EUR,EpicBet,gsheets
NA,2025-03-09,football,england,male,btts,Tottenham,Bournemouth,no,3.07,0.417,0.28018999999999994,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-09,football,england,male,totals,Tottenham,Bournemouth,under,1.85,0.606,0.12109999999999999,NA,300,3.5,FALSE,-300,EUR,EpicBet,gsheets
NA,2025-03-09,football,england,male,outcome,Tottenham,Bournemouth,home,2.46,0.612,0.50552,NA,900,NA,FALSE,-900,EUR,EpicBet,gsheets
NA,2025-03-09,football,england,male,handicap,Tottenham,Bournemouth,home,4.35,0.379,0.64865,NA,450,-1,FALSE,-450,EUR,CoolBet,gsheets
NA,2025-03-09,football,germany,male,btts,Ein Frankfurt,Union Berlin,no,2.13,0.507,0.07990999999999993,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-09,football,spain,male,handicap,Getafe,Ath Madrid,home,1.88,0.6,0.1279999999999999,NA,150,0.5,TRUE,132,EUR,EpicBet,gsheets
NA,2025-03-09,football,spain,male,btts,Getafe,Ath Madrid,no,1.6,0.702,0.12319999999999998,NA,450,NA,FALSE,-450,EUR,EpicBet,gsheets
NA,2025-03-09,football,spain,male,totals,Getafe,Ath Madrid,under,1.76,0.524,0.17724000000000006,NA,450,2,FALSE,-450,EUR,EpicBet,gsheets
2025-03-07,2025-03-09,handball,iceland,male,totals,FH,Afturelding,over,1.9,0.72725,0.38177499999999986,NA,480,60.5,TRUE,432,EUR,EpicBet,gsheets
2025-03-07,2025-03-09,handball,iceland,male,totals,Stjarnan,KA,under,1.9,0.572,0.08679999999999988,NA,75,58.5,FALSE,-75,EUR,EpicBet,gsheets
2025-03-07,2025-03-09,handball,iceland,male,handicap,Stjarnan,KA,home,1.85,0.592,0.09519999999999995,NA,165,-0.5,TRUE,140,EUR,EpicBet,gsheets
2025-03-07,2025-03-09,handball,iceland,male,outcome,Stjarnan,KA,home,1.85,0.6265,0.15902499999999997,NA,240,NA,TRUE,204,EUR,EpicBet,gsheets
NA,2025-03-10,football,england,male,outcome,West Ham,Newcastle,home,3.32,0.345,0.14539999999999986,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-11,basketball,iceland,female,handicap,Aþena,Stjarnan,home,1.87,0.59725,0.11685749999999995,NA,225,2.5,FALSE,-225,EUR,CoolBet,gsheets
NA,2025-03-11,basketball,iceland,female,outcome,Aþena,Stjarnan,home,2.25,0.52575,0.1829375000000001,NA,225,NA,FALSE,-225,EUR,CoolBet,gsheets
NA,2025-03-11,basketball,iceland,female,totals,Tindastóll,Grindavík,under,1.87,0.63475,0.18698250000000016,NA,360,153.5,FALSE,-360,EUR,EpicBet,gsheets
NA,2025-03-12,basketball,iceland,female,totals,Valur,Njarðvík,under,1.87,0.813,0.5203099999999999,NA,1350,159.5,FALSE,-1350,EUR,EpicBet,gsheets
2025-03-11,2025-03-12,handball,iceland,female,totals,Fram,Haukar,over,1.9,0.54525,0.03597499999999998,NA,225,50.5,FALSE,-225,EUR,CoolBet,gsheets
2025-03-11,2025-03-12,handball,iceland,female,outcome,Fram,Haukar,away,2.85,0.42,0.19699999999999995,NA,450,NA,FALSE,-450,EUR,CoolBet,gsheets
2025-03-11,2025-03-12,handball,iceland,female,totals,Selfoss,Grótta,under,1.9,0.63375,0.204125,NA,675,47.5,TRUE,607,EUR,EpicBet,gsheets
NA,2025-03-13,basketball,iceland,male,outcome,Álftanes,Þór Þ.,away,3.35,0.44275,0.48321250000000004,NA,450,NA,FALSE,-450,EUR,CoolBet,gsheets
NA,2025-03-13,basketball,iceland,male,handicap,Álftanes,Þór Þ.,away,1.87,0.6535,0.22204500000000005,NA,675,-7.5,FALSE,-675,EUR,CoolBet,gsheets
NA,2025-03-13,basketball,iceland,male,outcome,Valur,Grindavík,under,1.88,0.6205,0.16654000000000002,NA,450,177.5,FALSE,-450,EUR,CoolBet,gsheets
NA,2025-03-14,basketball,iceland,male,handicap,ÍR,Höttur,away,1.87,0.57225,0.07010750000000016,NA,225,-9.5,TRUE,196,EUR,CoolBet,gsheets
NA,2025-03-14,basketball,iceland,male,totals,Keflavík,Stjarnan,over,1.87,0.5755,0.07618500000000006,NA,225,185.5,TRUE,196,EUR,EpicBet,gsheets
NA,2025-03-14,football,germany,male,btts,St Pauli,Hoffenheim,no,2.02,0.599,0.20997999999999994,NA,150,NA,TRUE,153,EUR,EpicBet,gsheets
NA,2025-03-14,football,germany,male,totals,St Pauli,Hoffenheim,under,1.8,0.671,0.2078000000000001,NA,600,2.5,TRUE,480,EUR,CoolBet,gsheets
NA,2025-03-14,football,spain,male,outcome,Las Palmas,Alaves,home,2.8,0.431,0.20679999999999998,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-14,football,spain,male,totals,Las Palmas,Alaves,over,2.01,0.469,0.19068999999999986,NA,450,2,TRUE,454,EUR,CoolBet,gsheets
NA,2025-03-15,football,england,male,outcome,Bournemouth,Brentford,away,4.32,0.333,0.43856000000000006,NA,150,NA,TRUE,498,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,totals,Bournemouth,Brentford,under,1.89,0.444,0.06715999999999989,NA,450,3.25,TRUE,202,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,btts,Bournemouth,Brentford,no,2.57,0.428,0.09995999999999983,NA,225,NA,FALSE,-225,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,handicap,Bournemouth,Brentford,away,1.88,0.684,0.39292000000000005,NA,750,-0.75,TRUE,660,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,outcome,Everton,West Ham,away,3.9,0.299,0.16609999999999991,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,outcome,Man City,Brighton,home,1.69,0.676,0.14244000000000007,NA,450,NA,FALSE,-450,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,handicap,Man City,Brighton,home,1.85,0.571,0.16134999999999994,NA,150,-0.75,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,outcome,Southampton,Wolves,home,3.73,0.326,0.21598000000000006,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,totals,Southampton,Wolves,over,1.87,0.63,0.17810000000000004,NA,450,2.5,TRUE,392,EUR,EpicBet,gsheets
NA,2025-03-15,football,england,male,btts,Southampton,Wolves,yes,1.71,0.629,0.07558999999999999,NA,225,NA,TRUE,160,EUR,EpicBet,gsheets
NA,2025-03-15,football,italy,male,outcome,Milan,Como,home,1.84,0.722,0.32848,NA,900,NA,TRUE,756,EUR,EpicBet,gsheets
NA,2025-03-15,football,italy,male,totals,Milan,Como,over,1.82,0.66,0.20120000000000005,NA,450,2.5,TRUE,369,EUR,EpicBet,gsheets
NA,2025-03-15,football,italy,male,outcome,Monza,Parma,home,3.05,0.46,0.4029999999999999,NA,450,NA,FALSE,-450,EUR,EpicBet,gsheets
NA,2025-03-15,football,spain,male,outcome,Mallorca,Espanol,away,4.9,0.261,0.27890000000000004,NA,150,NA,FALSE,-150,EUR,CoolBet,gsheets
NA,2025-03-15,football,spain,male,outcome,Valladolid,Celta,home,5,0.331,0.655,NA,450,NA,FALSE,-450,EUR,CoolBet,gsheets
NA,2025-03-15,football,spain,male,handicap,Valladolid,Celta,home,2.16,0.594,0.28304000000000007,NA,450,1,FALSE,-450,EUR,CoolBet,gsheets
NA,2025-03-15,football,spain,male,outcome,Villarreal,Real Madrid,away,2.05,0.564,0.15619999999999978,NA,150,NA,TRUE,157,EUR,EpicBet,gsheets
2025-03-14,2025-03-15,handball,iceland,female,totals,Fram,Valur,over,1.9,0.55275,0.05022499999999991,NA,210,52.5,TRUE,189,EUR,CoolBet,gsheets
2025-03-14,2025-03-15,handball,iceland,female,outcome,Fram,Valur,away,1.55,0.695,0.07724999999999993,NA,540,NA,FALSE,-540,EUR,CoolBet,gsheets
2025-03-14,2025-03-15,handball,iceland,female,totals,Fram,Valur,over,1.9,0.61225,0.16327499999999984,NA,690,51.5,TRUE,621,EUR,EpicBet,gsheets
2025-03-14,2025-03-15,handball,iceland,female,handicap,Haukar,Grótta,home,1.9,0.5635,0.07064999999999999,NA,300,-7.5,TRUE,270,EUR,EpicBet,gsheets
2025-03-14,2025-03-15,handball,iceland,female,totals,Haukar,Grótta,over,1.9,0.64375,0.22312500000000002,NA,930,50.5,TRUE,837,EUR,CoolBet,gsheets
NA,2025-03-16,football,belgium,male,outcome,Gent,Kortrijk,home,1.7,0.7,0.1899999999999999,NA,225,NA,FALSE,-225,EUR,EpicBet,gsheets
NA,2025-03-16,football,belgium,male,totals,Mechelen,Dender,over,1.83,0.714,0.30662,NA,750,2.5,TRUE,622,EUR,EpicBet,gsheets
NA,2025-03-16,football,belgium,male,totals,Standard,Antwerp,under,1.7,0.682,0.15940000000000004,NA,150,2.5,TRUE,105,EUR,EpicBet,gsheets
NA,2025-03-16,football,england,male,outcome,Arsenal,Chelsea,home,1.81,0.586,0.06065999999999999,NA,150,NA,TRUE,122,EUR,EpicBet,gsheets
NA,2025-03-16,football,england,male,outcome,Fulham,Tottenham,away,3.6,0.478,0.7207999999999999,NA,600,NA,FALSE,-600,EUR,EpicBet,gsheets
NA,2025-03-16,football,england,male,handicap,Fulham,Tottenham,away,1.89,0.706,0.33433999999999986,NA,855,-0.5,FALSE,-855,EUR,EpicBet,gsheets
NA,2025-03-16,football,england,male,outcome,Leicester,Man United,home,4.7,0.33,0.5510000000000002,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-16,football,england,male,handicap,Leicester,Man United,home,1.86,0.576,0.07135999999999998,NA,195,0.75,FALSE,-195,EUR,EpicBet,gsheets
NA,2025-03-16,football,france,male,handicap,Lyon,Le Havre,away,1.86,0.648,0.20528000000000013,NA,450,-1.5,FALSE,-450,EUR,EpicBet,gsheets
NA,2025-03-16,football,france,male,totals,Montpellier,St Etienne,over,1.91,0.613,0.2677299999999999,NA,675,2.75,NA,NA,EUR,EpicBet,gsheets
NA,2025-03-16,football,france,male,btts,Montpellier,St Etienne,yes,1.61,0.708,0.13988,NA,150,NA,NA,NA,EUR,EpicBet,gsheets
NA,2025-03-16,football,france,male,totals,Montpellier,St Etienne,over,2.05,0.516,0.25179999999999997,NA,150,3,NA,NA,EUR,CoolBet,gsheets
NA,2025-03-16,football,germany,male,btts,Heidenheim,Holstein Kiel,yes,1.67,0.668,0.11556,NA,150,NA,TRUE,100,EUR,EpicBet,gsheets
NA,2025-03-16,football,germany,male,totals,Heidenheim,Holstein Kiel,over,1.76,0.678,0.19328000000000012,NA,585,2.5,TRUE,445,EUR,CoolBet,gsheets
NA,2025-03-16,football,italy,male,outcome,Venezia,Napoli,away,1.56,0.711,0.10915999999999998,NA,675,NA,FALSE,-675,EUR,EpicBet,gsheets
NA,2025-03-16,football,portugal,male,handicap,Guimaraes,Estrela,away,2,0.48,0.25099999999999995,NA,150,-1,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-16,football,spain,male,outcome,Leganes,Betis,home,4,0.3,0.19999999999999996,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
NA,2025-03-16,football,spain,male,totals,Leganes,Betis,under,1.69,0.657,0.11033000000000004,NA,375,2.5,FALSE,-375,EUR,CoolBet,gsheets
NA,2025-03-16,football,spain,male,outcome,Sevilla,Ath Bilbao,home,3.2,0.448,0.4336000000000001,NA,450,NA,FALSE,-450,EUR,EpicBet,gsheets
NA,2025-03-16,football,spain,male,handicap,Sevilla,Ath Bilbao,home,1.55,0.738,0.14390000000000003,NA,600,1,FALSE,-600,EUR,CoolBet,gsheets
NA,2025-03-16,football,spain,male,handicap,Vallecano,Sociedad,away,1.68,0.658,0.10544000000000003,NA,600,-0.25,TRUE,408,EUR,EpicBet,gsheets
2025-03-14,2025-03-16,handball,iceland,female,totals,Selfoss,ÍR,under,1.9,0.60525,0.14997499999999986,NA,630,47.5,TRUE,567,EUR,CoolBet,gsheets
2025-03-14,2025-03-16,handball,iceland,female,handicap,Selfoss,ÍR,away,1.9,0.66775,0.2687249999999999,NA,615,-1.5,TRUE,553,EUR,CoolBet,gsheets
2025-03-14,2025-03-16,handball,iceland,female,outcome,Selfoss,ÍR,away,2.9,0.54325,0.5754250000000001,NA,540,NA,TRUE,1026,EUR,CoolBet,gsheets
2025-03-17,2025-03-17,handball,sweden,male,totals,Kristianstad,Karlskrona,under,1.77,0.58475,0.03500749999999997,NA,240,59.5,TRUE,185,EUR,CoolBet,gsheets
2025-03-17,2025-03-17,handball,sweden,male,outcome,Kristianstad,Karlskrona,home,1.36,0.82,0.11520000000000002,NA,1650,NA,TRUE,594,EUR,EpicBet,gsheets
2025-03-17,2025-03-17,handball,sweden,male,handicap,Kristianstad,Karlskrona,home,1.72,0.67075,0.15368999999999988,NA,1110,-2.5,TRUE,799,EUR,CoolBet,gsheets
2025-03-17,2025-03-17,handball,sweden,male,handicap,Kristianstad,Karlskrona,home,1.95,0.63,0.22849999999999993,NA,915,-3.5,TRUE,869,EUR,EpicBet,gsheets
2025-03-17,2025-03-17,handball,sweden,male,totals,Ystads IF,Skovde,under,1.8,0.64525,0.16144999999999998,NA,1050,63.5,FALSE,-1050,EUR,CoolBet,gsheets
2025-03-17,2025-03-18,handball,denmark,female,totals,NFH,Viborg,over,1.58,0.6855,0.08309000000000005,NA,495,56.5,TRUE,287,EUR,Lengjan,gsheets
2025-03-17,2025-03-18,handball,denmark,female,totals,NFH,Viborg,under,1.88,0.61925,0.16418999999999984,NA,645,57.5,TRUE,568,EUR,Bet365,gsheets
2025-03-17,2025-03-18,handball,denmark,female,totals,Odense,Silkeborg-Voel,under,1.95,0.57875,0.1285624999999999,NA,465,60.5,TRUE,442,EUR,Bet365,gsheets
2025-03-17,2025-03-18,handball,spain,female,totals,Elche-Mustang,Porrino,under,1.8,0.69775,0.25595,NA,1110,48.5,TRUE,888,EUR,Bet365,gsheets
2025-03-19,2025-03-19,handball,denmark,female,totals,Esbjerg,Sonderjyske,over,1.85,0.5845,0.08132500000000009,NA,330,57.5,TRUE,280,EUR,CoolBet,gsheets
2025-03-19,2025-03-19,handball,denmark,female,outcome,Ringkobing,Aarhus Handbold,away,2.75,0.4065,0.11787499999999995,NA,225,NA,FALSE,-225,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,outcome,Afturelding,Fjölnir,home,1.1,0.9605,0.056550000000000114,NA,2310,NA,TRUE,231,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,totals,Afturelding,Fjölnir,under,1.9,0.656,0.24639999999999995,NA,1110,60.5,TRUE,999,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,handicap,Afturelding,Fjölnir,home,1.9,0.65825,0.250675,NA,1125,-6.5,TRUE,1012,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,handicap,Fram,ÍBV,home,1.8,0.5905,0.06290000000000007,NA,315,-1.5,TRUE,252,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,outcome,Fram,ÍBV,home,1.6,0.705,0.128,NA,870,NA,TRUE,522,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,totals,Fram,ÍBV,over,1.9,0.7295,0.38605,NA,1740,61.5,TRUE,1566,EUR,EpicBet,gsheets
2025-03-19,2025-03-19,handball,iceland,male,outcome,Haukar,Grótta,home,1.2,0.87125,0.04549999999999993,NA,915,NA,FALSE,-915,EUR,EpicBet,gsheets
2025-03-19,2025-03-19,handball,iceland,male,handicap,Haukar,Grótta,home,1.9,0.57525,0.09297500000000003,NA,420,-4.5,FALSE,-420,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,totals,Haukar,Grótta,under,1.9,0.66025,0.2544749999999999,NA,1140,59.5,TRUE,1026,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,totals,HK,Valur,under,1.9,0.616,0.17039999999999988,NA,765,61.5,TRUE,688,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,outcome,ÍR,Stjarnan,away,1.72,0.66825,0.14939000000000002,NA,840,NA,FALSE,-840,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,outcome,KA,FH,away,1.45,0.80625,0.1690625,NA,1530,NA,TRUE,688,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,totals,KA,FH,under,1.9,0.62725,0.19177499999999992,NA,1035,59.5,TRUE,931,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,iceland,male,handicap,KA,FH,away,1.9,0.639,0.21409999999999996,NA,960,2.5,FALSE,-960,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,iceland,female,handicap,Valur,Haukar,home,1.9,0.5895,0.12004999999999999,NA,585,-2.5,TRUE,526,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,iceland,female,outcome,Valur,Haukar,home,1.55,0.7635,0.18342499999999995,NA,1350,NA,TRUE,743,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,iceland,female,totals,Valur,Haukar,over,1.9,0.67975,0.2915249999999999,NA,1275,52.5,FALSE,-1275,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,norway,female,outcome,Byasen,Larvik,away,1.33,0.80625,0.07231250000000011,NA,750,NA,TRUE,248,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,norway,female,handicap,Byasen,Larvik,away,1.85,0.59625,0.10306249999999995,NA,420,3.5,TRUE,357,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,norway,female,totals,Byasen,Larvik,over,1.85,0.68125,0.26031250000000006,NA,1050,58.5,FALSE,-1050,EUR,EpicBet,gsheets
2025-03-19,2025-03-19,handball,norway,male,totals,Fjellhammer,Runar,under,1.89,0.59175,0.11840749999999989,NA,465,58.5,FALSE,-465,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,norway,female,outcome,Romerike Ravens,Molde,away,1.17,0.86825,0.01585249999999991,NA,315,NA,TRUE,54,EUR,CoolBet,gsheets
2025-03-18,2025-03-19,handball,norway,female,totals,Sola,Oppsal,under,1.85,0.708,0.30979999999999996,NA,1260,60.5,FALSE,-1260,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,spain,male,outcome,CD Bidasoa Irun,Villa de Aranda,home,1.25,0.82525,0.03156250000000005,NA,435,NA,TRUE,109,EUR,EpicBet,gsheets
2025-03-18,2025-03-19,handball,spain,male,totals,Torrelavega,La Rioja,over,1.8,0.7125,0.2825000000000001,NA,1215,58.5,TRUE,972,EUR,Bet365,gsheets
2025-03-18,2025-03-19,handball,spain,male,handicap,Torrelavega,La Rioja,away,1.95,0.684,0.3338000000000001,NA,1215,-2.5,TRUE,1154,EUR,Bet365,gsheets
2025-03-18,2025-03-19,handball,spain,male,outcome,Torrelavega,La Rioja,away,3.75,0.46275,0.7353125,NA,915,NA,TRUE,2516,EUR,EpicBet,gsheets
2025-03-19,2025-03-19,handball,sweden,female,totals,Kristianstad,H 65 Hoor,under,1.85,0.602,0.11370000000000002,NA,465,53.5,FALSE,-465,EUR,Bet365,gsheets
2025-03-19,2025-03-19,handball,sweden,female,handicap,Savehof,Kungalvs,home,1.85,0.58575,0.08363750000000003,NA,345,-6.5,FALSE,-345,EUR,EpicBet,gsheets
2025-03-19,2025-03-19,handball,sweden,female,totals,Savehof,Kungalvs,under,1.95,0.65725,0.2816375,NA,1020,53.5,TRUE,969,EUR,Bet365,gsheets
2025-03-19,2025-03-19,handball,sweden,female,totals,Skara,Skuru,over,1.87,0.60025,0.12246749999999995,NA,480,54.5,FALSE,-480,EUR,EpicBet,gsheets
2025-03-19,2025-03-19,handball,sweden,female,outcome,Vasteras,Skovde,home,1.73,0.648,0.12104000000000004,NA,570,NA,TRUE,416,EUR,EpicBet,gsheets
2025-03-19,2025-03-19,handball,sweden,female,handicap,Vasteras,Skovde,home,1.85,0.6095,0.1275750000000001,NA,525,-0.5,TRUE,446,EUR,Bet365,gsheets
2025-03-19,2025-03-19,handball,sweden,female,outcome,Ystads,Halby,home,5,0.28525,0.42625,NA,375,NA,FALSE,-375,EUR,EpicBet,gsheets
2025-03-20,2025-03-20,handball,denmark,male,handicap,Bjerringbro/Silkeborg,Ribe-Esbjerg,away,1.9,0.6095,0.15805000000000002,NA,600,-4.5,TRUE,540,EUR,EpicBet,gsheets
2025-03-20,2025-03-20,handball,denmark,male,handicap,Bjerringbro/Silkeborg,Ribe-Esbjerg,away,1.9,0.6095,0.15805000000000002,NA,600,-4.5,TRUE,540,EUR,EpicBet,gsheets
2025-03-20,2025-03-20,handball,denmark,female,totals,Horsens,Bjerringbro,under,1.88,0.6625,0.24549999999999994,NA,1260,55.5,TRUE,1109,EUR,CoolBet,gsheets
2025-03-20,2025-03-20,handball,france,male,totals,Tremblay,Toulouse,over,1.9,0.59975,0.139525,NA,540,59.5,FALSE,-540,EUR,Bet365,gsheets
2025-03-19,2025-03-20,handball,germany,male,outcome,Hamburg,MT Melsungen,away,1.55,0.68225,0.05748750000000008,NA,360,NA,FALSE,-360,EUR,EpicBet,gsheets
2025-03-19,2025-03-20,handball,germany,male,totals,Hamburg,MT Melsungen,over,1.88,0.6545,0.2304599999999999,NA,900,57.5,TRUE,792,EUR,EpicBet,gsheets
2025-03-19,2025-03-20,handball,germany,male,handicap,Rhein-Neckar,Hannover-Burgdorf,home,1.85,0.59375,0.09843750000000007,NA,405,0.5,FALSE,-405,EUR,Bet365,gsheets
2025-03-20,2025-03-20,handball,germany,male,totals,Rhein-Neckar,Hannover-Burgdorf,over,1.65,0.67375,0.11168749999999988,NA,780,58.5,TRUE,507,EUR,EpicBet,gsheets
2025-03-17,2025-03-20,handball,germany,male,outcome,Rhein-Neckar,Hannover-Burgdorf,home,2.24,0.54975,0.23143999999999998,NA,645,NA,FALSE,-645,EUR,Lengjan,gsheets
2025-03-19,2025-03-20,handball,germany,male,outcome,Rhein-Neckar,Hannover-Burgdorf,home,2.4,0.54975,0.3193999999999999,NA,780,NA,FALSE,-780,EUR,EpicBet,gsheets
2025-03-18,2025-03-20,handball,iceland,female,totals,ÍR,Fram,under,1.9,0.62375,0.18512499999999998,NA,750,48.5,TRUE,675,EUR,CoolBet,gsheets
2025-03-18,2025-03-20,handball,iceland,female,totals,ÍR,Fram,under,1.85,0.67675,0.25198750000000003,NA,1200,49.5,TRUE,1020,EUR,EpicBet,gsheets
2025-03-18,2025-03-20,handball,norway,female,totals,Follo,Haslum,over,1.85,0.63175,0.1687375000000001,NA,690,51.5,TRUE,586,EUR,EpicBet,gsheets
2025-03-18,2025-03-20,handball,norway,female,outcome,Follo,Haslum,away,3.25,0.38975,0.26668749999999997,NA,405,NA,FALSE,-405,EUR,CoolBet,gsheets
2025-03-20,2025-03-20,handball,poland,male,totals,Zabrze,Chrobry Glogow,over,1.8,0.59775,0.07595000000000002,NA,420,57.5,TRUE,336,EUR,Bet365,gsheets
2025-03-20,2025-03-20,handball,sweden,male,totals,Amo,Karlskrona,over,1.78,0.64925,0.15566500000000005,NA,900,59.5,FALSE,-900,EUR,Bet365,gsheets
2025-03-20,2025-03-20,handball,sweden,male,totals,Onnereds,Skanela,over,1.91,0.56075,0.07103249999999994,NA,345,61.5,FALSE,-345,EUR,EpicBet,gsheets
2025-03-20,2025-03-20,handball,sweden,male,handicap,Onnereds,Skanela,away,1.85,0.61625,0.14006249999999998,NA,735,-6.5,TRUE,625,EUR,Bet365,gsheets
2025-03-20,2025-03-20,handball,sweden,male,totals,Savehof,Hammarby,over,2,0.56125,0.12250000000000005,NA,360,60.5,FALSE,-360,EUR,Bet365,gsheets
2025-03-20,2025-03-20,handball,sweden,male,handicap,Skovde,Hallby,away,1.7,0.61925,0.05272499999999991,NA,345,-3.5,FALSE,-345,EUR,Bet365,gsheets
2025-03-20,2025-03-20,handball,sweden,male,totals,Skovde,Hallby,under,1.8,0.617,0.11060000000000003,NA,615,59.5,TRUE,492,EUR,CoolBet,gsheets
2025-03-20,2025-03-20,handball,sweden,male,totals,Ystads IF,Malmo,under,1.78,0.67325,0.19838500000000003,NA,1140,62.5,FALSE,-1140,EUR,Bet365,gsheets
2025-03-21,2025-03-21,handball,denmark,male,totals,Lemvig,Norddjurs,under,1.85,0.60925,0.12711249999999996,NA,675,61.5,FALSE,-675,EUR,Bet365,gsheets
2025-03-21,2025-03-21,handball,denmark,male,totals,Raekker Molle,Faaborg,under,1.85,0.65825,0.21776250000000008,NA,1155,59.5,TRUE,982,EUR,Bet365,gsheets
2025-03-21,2025-03-21,handball,france,male,totals,Angers,Sarrebourg,under,1.9,0.64525,0.22597499999999993,NA,870,59.5,TRUE,783,EUR,Bet365,gsheets
2025-03-21,2025-03-21,handball,france,male,handicap,Caen,Pontault,away,1.91,0.59775,0.14170249999999995,NA,540,-2.5,TRUE,491,EUR,EpicBet,gsheets
2025-03-20,2025-03-21,handball,france,male,totals,Cesson Rennes-Metropole,Montpellier,under,2,0.75175,0.5035000000000001,NA,1740,58.5,TRUE,1740,EUR,Bet365,gsheets
